Race,Age,Sex,Native-Country,Marital-Status,Education,Occupation,Hours_Per_Week,Workclass,Relationship,Income
0,0.3333333333333333,1,0,1,0.875,0,0.5050505050505051,1,0,1
1,0.36666666666666664,1,1,0,0.625,0,0.32323232323232326,1,1,0
0,0.5444444444444444,0,0,0,0.8125,0,0.40404040404040403,1,0,0
0,0.6444444444444445,0,1,0,0.25,0,0.30303030303030304,1,1,0
1,0.5,1,1,1,0.6875,0,0.24242424242424243,1,0,1
0,0.7444444444444445,1,1,1,0.25,0,0.40404040404040403,1,0,0
1,0.4666666666666667,1,0,0,0.8125,0,0.5050505050505051,0,1,0
1,0.7666666666666667,1,1,1,0.5625,0,0.40404040404040403,0,0,1
1,0.6777777777777778,0,1,0,0.5625,0,0.40404040404040403,1,1,0
1,0.37777777777777777,1,1,1,0.625,1,0.40404040404040403,1,0,0
1,0.3111111111111111,1,1,1,0.625,1,0.45454545454545453,1,0,0
1,0.2111111111111111,0,1,0,0.5625,0,0.3434343434343434,1,0,0
1,0.34444444444444444,1,1,1,0.625,1,0.40404040404040403,0,0,0
1,0.35555555555555557,1,1,0,0.625,0,0.40404040404040403,0,1,0
1,0.8444444444444444,1,1,1,0.9375,0,0.20202020202020202,0,0,0
1,0.5888888888888889,0,1,0,0.75,0,0.6060606060606061,1,1,0
1,0.5111111111111111,0,1,0,0.5625,0,0.37373737373737376,1,0,0
1,0.4777777777777778,1,0,1,0.25,0,0.40404040404040403,0,0,0
1,0.5333333333333333,1,1,1,0.5625,0,0.40404040404040403,0,0,1
1,0.43333333333333335,1,1,1,0.625,0,1.0,1,0,1
1,0.6555555555555556,1,1,0,0.25,0,0.40404040404040403,1,1,0
1,0.2111111111111111,0,1,0,0.625,0,0.3838383838383838,1,0,0
1,0.4444444444444444,1,1,1,0.625,0,0.40404040404040403,1,0,1
1,0.7,1,1,1,0.375,0,0.5050505050505051,0,0,0
1,0.4888888888888889,0,0,0,0.625,0,0.10101010101010101,0,0,0
1,0.5111111111111111,0,1,0,0.625,0,0.40404040404040403,1,0,0
1,0.24444444444444444,1,1,0,0.375,0,0.40404040404040403,1,0,0
1,0.4,1,1,0,0.75,0,0.45454545454545453,1,1,0
1,0.6333333333333333,1,1,1,0.625,1,0.40404040404040403,1,0,1
1,0.6444444444444445,1,1,0,0.5625,0,0.25252525252525254,1,0,0
0,0.2777777777777778,1,0,0,0.8125,0,0.2828282828282828,0,1,0
1,0.6555555555555556,1,1,1,0.625,0,0.35353535353535354,1,0,1
1,0.4,1,1,1,0.5625,1,0.45454545454545453,1,0,0
1,0.32222222222222224,1,0,1,0.875,0,0.45454545454545453,1,0,0
1,0.5444444444444444,1,1,0,0.8125,0,0.45454545454545453,0,0,0
1,0.4666666666666667,1,1,1,0.75,0,0.5555555555555556,1,0,1
1,0.4777777777777778,1,1,1,0.625,0,0.1717171717171717,0,0,0
1,0.5111111111111111,1,1,1,0.5625,0,0.40404040404040403,1,0,0
1,0.4777777777777778,0,1,0,0.625,0,0.12121212121212122,0,1,0
1,0.4444444444444444,0,1,0,0.75,0,0.40404040404040403,1,0,0
1,0.4777777777777778,1,1,1,0.5,0,0.40404040404040403,1,0,0
1,0.5333333333333333,0,1,0,0.5625,0,0.32323232323232326,1,1,0
0,0.28888888888888886,1,1,0,0.5625,0,0.2828282828282828,1,0,0
1,0.3333333333333333,0,1,1,0.6875,0,0.35353535353535354,1,0,0
1,0.6444444444444445,1,1,1,0.625,0,0.40404040404040403,1,0,1
0,0.4777777777777778,1,1,0,0.5625,0,0.40404040404040403,1,1,0
0,0.5888888888888889,1,1,1,0.5625,0,0.40404040404040403,0,0,0
1,0.8222222222222222,1,1,0,0.625,0,0.16161616161616163,0,1,0
1,0.7111111111111111,0,1,0,0.625,0,0.08080808080808081,0,0,0
1,0.5,1,1,1,0.8125,0,0.40404040404040403,1,0,1
1,0.35555555555555557,0,1,0,0.1875,0,0.10101010101010101,0,0,0
0,0.25555555555555554,0,1,0,0.375,0,0.40404040404040403,0,0,0
1,0.4222222222222222,0,1,1,0.625,0,0.40404040404040403,1,0,1
1,0.4666666666666667,1,1,1,0.8125,0,0.40404040404040403,0,0,1
0,0.26666666666666666,1,1,0,0.625,0,0.40404040404040403,0,0,0
1,0.7,1,1,1,0.5625,0,0.35353535353535354,1,0,0
0,0.2777777777777778,0,1,0,0.625,0,0.35353535353535354,0,0,0
0,0.4111111111111111,1,1,1,0.625,1,0.40404040404040403,1,0,0
1,0.3111111111111111,1,0,1,0.5625,1,0.40404040404040403,0,0,0
1,0.34444444444444444,1,1,1,0.625,0,0.40404040404040403,1,0,0
1,0.5111111111111111,1,1,1,0.9375,0,0.5050505050505051,1,0,1
1,0.4888888888888889,1,1,0,0.8125,0,0.4444444444444444,1,0,1
1,0.4666666666666667,0,1,0,0.875,0,0.40404040404040403,0,1,1
1,0.5,1,1,0,1.0,0,0.40404040404040403,1,0,1
1,0.5777777777777777,1,1,0,0.8125,0,0.6060606060606061,1,1,0
1,0.4444444444444444,1,1,1,0.8125,0,0.40404040404040403,1,0,1
1,0.28888888888888886,1,1,0,0.5625,0,0.40404040404040403,1,0,0
1,0.6111111111111112,1,0,0,0.8125,1,0.40404040404040403,1,1,0
1,0.18888888888888888,0,1,0,0.375,0,0.1414141414141414,1,0,0
1,0.3,1,1,1,0.625,0,0.40404040404040403,1,0,0
1,0.7888888888888889,1,1,1,0.625,0,0.5050505050505051,0,0,1
1,0.3888888888888889,1,1,1,0.8125,0,0.5050505050505051,1,0,0
1,0.18888888888888888,1,1,0,0.375,0,0.16161616161616163,1,0,0
1,0.28888888888888886,1,1,1,0.5625,0,0.5252525252525253,1,0,1
1,0.24444444444444444,0,1,0,0.625,0,0.35353535353535354,1,1,0
1,0.5666666666666667,1,1,1,0.8125,0,0.6060606060606061,1,0,1
1,0.36666666666666664,1,1,1,0.625,1,0.40404040404040403,1,0,0
0,0.45555555555555555,1,1,1,0.75,0,0.5050505050505051,0,0,1
1,0.5555555555555556,1,1,1,0.875,0,0.5050505050505051,1,0,1
1,0.28888888888888886,0,1,1,0.5625,0,0.40404040404040403,1,0,0
0,0.23333333333333334,0,1,0,0.5625,0,0.40404040404040403,1,1,0
1,0.5888888888888889,1,1,1,0.5625,0,0.40404040404040403,1,0,1
1,0.35555555555555557,1,1,1,0.5625,0,0.40404040404040403,0,0,1
1,0.2111111111111111,0,1,0,0.625,0,0.20202020202020202,1,0,0
1,0.24444444444444444,0,1,0,0.8125,0,0.35353535353535354,1,0,0
1,0.6444444444444445,1,1,1,0.5625,0,0.6060606060606061,1,0,1
1,0.5222222222222223,1,1,0,0.8125,0,0.6060606060606061,0,1,1
1,0.5666666666666667,1,1,1,0.625,0,0.45454545454545453,0,0,1
1,0.4666666666666667,1,1,1,0.8125,0,0.48484848484848486,0,0,1
1,0.3111111111111111,1,1,0,0.8125,0,0.40404040404040403,1,0,0
0,0.32222222222222224,0,0,1,0.5625,0,0.35353535353535354,1,0,0
1,0.5555555555555556,1,1,1,0.5625,0,0.5050505050505051,1,0,1
1,0.24444444444444444,0,1,0,0.625,0,0.30303030303030304,1,1,0
1,0.5222222222222223,0,1,0,0.625,0,0.45454545454545453,0,1,0
1,0.6666666666666666,0,1,0,0.625,0,0.2727272727272727,1,0,0
1,0.5111111111111111,0,1,1,0.5625,0,0.40404040404040403,0,0,1
1,0.6444444444444445,1,1,1,0.8125,0,0.6060606060606061,0,0,1
1,0.6888888888888889,0,1,0,0.625,0,0.40404040404040403,1,1,0
1,0.5222222222222223,1,0,1,0.875,0,0.40404040404040403,1,0,1
1,0.6555555555555556,0,1,0,0.5625,0,0.40404040404040403,1,1,0
1,0.45555555555555555,0,0,0,0.5625,0,0.40404040404040403,1,0,0
1,0.34444444444444444,0,1,1,0.5625,0,0.37373737373737376,1,0,0
1,0.2,0,1,0,0.5625,0,0.40404040404040403,1,0,0
1,0.7111111111111111,1,1,1,0.5625,1,0.5050505050505051,0,0,0
1,0.5666666666666667,1,1,1,0.5625,0,0.6565656565656566,0,0,0
1,0.5222222222222223,1,1,0,0.8125,0,0.35353535353535354,0,1,0
1,0.7555555555555555,1,1,0,0.8125,0,0.35353535353535354,1,1,1
0,0.35555555555555557,0,1,1,0.5625,0,0.40404040404040403,1,0,0
1,0.43333333333333335,1,0,1,0.3125,0,0.43434343434343436,1,0,0
1,0.4111111111111111,0,1,0,0.75,0,0.48484848484848486,1,1,0
1,0.32222222222222224,0,1,0,0.5625,0,0.40404040404040403,1,0,0
0,0.4888888888888889,1,1,1,0.5625,0,0.40404040404040403,1,0,0
1,0.5111111111111111,1,1,1,0.9375,0,0.40404040404040403,1,0,1
1,0.4444444444444444,1,1,1,0.3125,1,0.40404040404040403,0,0,1
0,0.2111111111111111,1,1,0,0.5625,0,0.35353535353535354,0,0,0
1,0.7222222222222222,1,1,1,0.5625,0,0.30303030303030304,0,0,0
1,0.5777777777777777,0,1,1,0.8125,0,0.40404040404040403,0,0,1
1,0.4444444444444444,1,1,1,0.8125,0,0.40404040404040403,1,0,1
1,0.6777777777777778,1,1,0,0.3125,0,0.40404040404040403,1,1,0
1,0.3333333333333333,1,1,1,0.5625,0,0.5050505050505051,1,0,0
1,0.6777777777777778,1,1,1,0.4375,0,0.40404040404040403,0,0,0
1,0.36666666666666664,1,1,1,0.6875,0,0.8484848484848485,1,0,1
1,0.35555555555555557,1,1,1,0.8125,0,0.6565656565656566,0,0,1
1,0.35555555555555557,0,1,0,0.75,0,0.40404040404040403,1,1,0
1,0.35555555555555557,1,1,0,0.8125,0,0.35353535353535354,0,0,1
1,0.4111111111111111,1,1,0,0.5625,0,0.40404040404040403,1,1,0
1,0.5888888888888889,1,1,1,0.4375,1,0.45454545454545453,1,0,0
1,0.5666666666666667,1,1,1,0.875,0,0.40404040404040403,0,0,1
0,0.32222222222222224,1,1,0,0.6875,0,0.45454545454545453,1,1,0
1,0.5333333333333333,1,1,1,0.5625,0,0.40404040404040403,1,0,0
1,0.7666666666666667,1,1,0,0.5625,0,0.40404040404040403,1,1,1
1,0.3111111111111111,0,1,0,0.875,0,0.40404040404040403,1,1,0
1,0.6111111111111112,0,1,0,0.8125,0,0.40404040404040403,0,1,1
1,0.5,1,1,1,0.6875,1,0.40404040404040403,1,0,1
1,0.2,0,1,0,0.625,0,0.20202020202020202,1,0,0
1,0.6666666666666666,1,1,1,0.25,1,0.40404040404040403,1,0,0
1,0.4222222222222222,1,0,0,0.5625,0,0.40404040404040403,1,0,0
1,0.2111111111111111,1,1,0,0.625,0,0.10101010101010101,1,0,0
1,0.2,1,1,0,0.4375,1,0.25252525252525254,1,0,0
1,0.36666666666666664,1,1,1,0.625,0,0.40404040404040403,1,0,0
1,0.36666666666666664,0,1,0,0.625,0,0.40404040404040403,1,0,0
1,0.32222222222222224,0,1,0,0.875,0,0.45454545454545453,1,1,0
1,0.4111111111111111,1,1,1,0.625,0,0.45454545454545453,1,0,0
1,0.5555555555555556,1,1,1,0.5625,0,0.5050505050505051,1,0,1
1,0.2111111111111111,1,1,0,0.625,0,0.10101010101010101,0,0,0
1,0.3111111111111111,0,1,0,0.375,0,0.35353535353535354,1,0,0
1,0.4777777777777778,0,1,1,0.8125,0,0.0707070707070707,0,0,1
1,0.25555555555555554,0,1,0,0.625,0,0.35353535353535354,1,0,0
1,0.5222222222222223,1,1,1,0.25,1,0.40404040404040403,1,0,0
1,0.23333333333333334,1,1,0,0.625,0,0.35353535353535354,1,0,0
1,0.2111111111111111,0,1,0,0.625,0,0.12121212121212122,1,0,0
1,0.5222222222222223,0,1,1,0.8125,0,0.5050505050505051,0,0,1
1,0.4,1,1,1,0.875,0,0.40404040404040403,0,0,1
1,0.6888888888888889,1,1,1,0.8125,0,0.6060606060606061,0,0,1
1,0.7222222222222222,1,1,1,0.5625,0,0.40404040404040403,1,0,1
1,0.5111111111111111,1,1,1,0.9375,0,0.45454545454545453,0,0,1
1,0.3888888888888889,1,1,0,0.4375,1,0.40404040404040403,1,0,0
1,0.5555555555555556,1,1,1,0.3125,0,0.40404040404040403,1,0,0
1,0.2222222222222222,0,1,0,0.625,0,0.06060606060606061,1,0,0
1,0.18888888888888888,0,1,0,0.4375,0,0.16161616161616163,1,0,0
1,0.36666666666666664,1,1,1,0.625,1,0.40404040404040403,1,0,0
1,0.6333333333333333,0,1,0,0.625,0,0.40404040404040403,0,1,0
1,0.5888888888888889,1,1,1,0.8125,0,0.5050505050505051,0,0,0
1,0.5222222222222223,1,1,1,0.8125,0,0.40404040404040403,0,0,1
1,0.6888888888888889,1,1,1,0.875,0,0.35353535353535354,0,0,0
0,0.3888888888888889,1,1,0,0.5625,0,0.40404040404040403,1,1,0
1,0.3,0,1,0,0.8125,0,0.43434343434343436,1,1,0
1,0.25555555555555554,1,1,0,0.5625,0,0.5050505050505051,1,0,0
1,0.3,0,1,0,0.875,0,0.45454545454545453,1,1,0
1,0.43333333333333335,0,1,0,0.6875,0,0.40404040404040403,1,0,0
0,0.2777777777777778,0,1,1,0.8125,0,0.3838383838383838,1,0,0
0,0.26666666666666666,0,1,0,0.625,0,0.20202020202020202,1,1,0
1,0.25555555555555554,1,1,1,0.5625,0,0.40404040404040403,1,0,0
1,0.32222222222222224,0,1,1,0.8125,0,0.35353535353535354,1,0,1
1,0.3333333333333333,0,1,1,0.8125,0,0.3838383838383838,1,0,0
1,0.37777777777777777,1,0,0,0.5625,1,0.45454545454545453,1,1,0
1,0.35555555555555557,0,1,0,0.375,1,0.40404040404040403,1,0,0
0,0.2,1,1,0,0.4375,0,0.23232323232323232,1,0,0
0,0.2222222222222222,0,1,0,0.6875,0,0.35353535353535354,1,1,0
1,0.4222222222222222,1,1,1,0.8125,0,0.45454545454545453,0,0,1
1,0.2,0,1,0,0.5,0,0.20202020202020202,1,0,0
1,0.45555555555555555,1,1,1,0.3125,1,0.40404040404040403,1,0,0
1,0.23333333333333334,0,1,0,0.6875,0,0.5050505050505051,1,1,0
1,0.4,1,1,1,0.5625,0,0.48484848484848486,0,0,1
1,0.6777777777777778,0,1,0,0.625,0,0.30303030303030304,1,1,0
1,0.3333333333333333,1,1,1,0.625,0,0.48484848484848486,1,0,0
1,0.28888888888888886,1,1,1,0.625,0,0.40404040404040403,1,0,1
1,0.3,0,1,1,0.8125,0,0.40404040404040403,1,0,1
1,0.5,1,1,1,0.5625,0,0.45454545454545453,1,0,1
1,0.5222222222222223,0,1,0,0.5625,0,0.3838383838383838,1,1,0
1,0.2111111111111111,0,1,0,0.625,0,0.10101010101010101,1,0,0
1,0.32222222222222224,0,1,0,0.5625,0,0.5555555555555556,1,1,0
1,0.5666666666666667,1,1,1,0.5625,0,0.7070707070707071,0,0,1
1,0.37777777777777777,1,1,1,0.75,0,0.6060606060606061,0,0,0
1,0.4666666666666667,1,1,1,0.5625,0,0.45454545454545453,0,0,0
0,0.28888888888888886,1,0,0,0.1875,0,0.40404040404040403,1,0,0
1,0.2222222222222222,1,1,0,0.625,0,0.15151515151515152,0,1,0
1,0.4777777777777778,1,1,0,0.75,0,0.5050505050505051,1,1,1
1,0.2222222222222222,0,1,0,0.625,0,0.20202020202020202,1,0,0
1,0.3,1,1,1,0.5625,0,0.5050505050505051,1,0,0
1,0.5111111111111111,1,1,1,0.625,1,0.40404040404040403,0,0,1
1,0.43333333333333335,1,1,0,0.5625,0,0.40404040404040403,1,0,0
1,0.36666666666666664,1,1,0,0.625,0,0.494949494949495,1,1,0
1,0.4666666666666667,1,1,1,0.6875,0,0.32323232323232326,1,0,0
1,0.25555555555555554,1,1,0,0.5625,0,0.25252525252525254,1,0,0
1,0.32222222222222224,0,1,1,0.8125,0,0.42424242424242425,1,0,1
1,0.3,1,1,0,0.5625,0,0.6060606060606061,1,0,0
1,0.4777777777777778,1,1,0,0.5625,1,0.35353535353535354,0,0,0
1,0.25555555555555554,1,1,0,0.625,0,0.40404040404040403,1,1,0
1,0.4444444444444444,0,1,0,0.875,0,0.4444444444444444,0,0,0
1,0.3888888888888889,1,1,1,0.625,0,0.6161616161616161,0,0,1
1,0.3333333333333333,1,1,0,0.5625,0,0.40404040404040403,1,0,0
0,0.6555555555555556,1,1,1,0.4375,0,0.40404040404040403,1,0,0
1,0.7222222222222222,1,1,1,0.625,0,0.40404040404040403,0,0,0
1,0.3111111111111111,1,1,1,0.875,0,0.6060606060606061,1,0,0
1,0.8777777777777778,1,1,1,0.8125,0,0.40404040404040403,1,0,0
0,0.4777777777777778,0,1,1,0.875,0,0.35353535353535354,0,0,1
1,0.6,1,1,1,0.25,0,0.40404040404040403,1,0,0
1,0.3,1,1,1,0.5625,0,0.6262626262626263,1,0,0
1,0.3333333333333333,1,1,1,0.8125,0,0.35353535353535354,1,0,1
0,0.24444444444444444,0,0,0,0.8125,0,0.15151515151515152,0,0,0
1,0.37777777777777777,0,1,0,0.5625,0,0.6565656565656566,1,0,0
1,0.2,1,1,0,0.4375,0,0.030303030303030304,1,0,0
1,0.4444444444444444,0,1,1,0.6875,0,0.15151515151515152,0,0,1
1,0.3111111111111111,1,1,1,0.3125,0,0.40404040404040403,1,0,0
1,0.2,0,1,0,0.5625,0,0.40404040404040403,1,0,0
1,0.5111111111111111,1,1,1,0.625,1,0.40404040404040403,1,0,0
1,0.25555555555555554,0,1,0,0.5625,0,0.35353535353535354,1,0,0
1,0.8555555555555555,1,1,1,0.625,0,0.06060606060606061,0,0,0
1,0.45555555555555555,1,1,1,0.875,0,0.40404040404040403,0,0,1
1,0.5333333333333333,1,1,0,0.625,0,0.5050505050505051,1,1,1
1,0.32222222222222224,1,1,0,0.8125,0,0.5050505050505051,1,1,0
1,0.45555555555555555,0,1,0,0.4375,0,0.40404040404040403,1,0,0
1,0.45555555555555555,1,1,0,0.3125,0,0.40404040404040403,1,1,0
1,0.37777777777777777,1,1,1,0.75,0,0.5555555555555556,1,0,0
1,0.5444444444444444,1,1,0,0.75,0,0.5050505050505051,0,1,0
1,0.5444444444444444,1,1,0,0.5625,0,0.5050505050505051,1,0,0
1,0.3333333333333333,1,1,0,0.5625,0,0.40404040404040403,1,1,0
1,0.3111111111111111,1,1,0,0.8125,0,0.40404040404040403,1,1,0
1,0.6888888888888889,1,1,1,0.8125,0,0.40404040404040403,0,0,0
1,0.45555555555555555,1,1,1,0.625,0,0.5252525252525253,1,0,0
1,0.2222222222222222,1,1,0,0.625,1,0.40404040404040403,1,1,0
0,0.6777777777777778,1,0,0,0.0625,0,0.40404040404040403,1,1,0
1,0.3333333333333333,1,0,0,0.8125,0,0.6060606060606061,1,1,0
1,0.32222222222222224,0,1,0,0.9375,0,0.5555555555555556,0,1,0
1,0.5555555555555556,0,1,0,0.875,0,0.45454545454545453,1,1,0
1,0.4888888888888889,1,1,1,0.5625,1,0.40404040404040403,0,0,1
1,0.2777777777777778,1,1,1,0.8125,0,0.45454545454545453,1,0,1
1,0.6888888888888889,0,1,0,0.6875,0,0.40404040404040403,1,1,0
1,0.6333333333333333,0,1,0,0.625,0,0.40404040404040403,1,0,0
1,0.3888888888888889,1,1,0,0.8125,0,0.45454545454545453,1,1,0
1,0.28888888888888886,0,1,0,0.8125,0,0.40404040404040403,1,1,0
1,0.6666666666666666,0,1,1,0.25,0,0.40404040404040403,1,0,0
1,0.24444444444444444,1,1,1,0.625,1,0.40404040404040403,1,0,0
1,0.6888888888888889,0,0,0,0.875,0,0.5050505050505051,0,1,0
1,0.28888888888888886,1,1,0,0.5625,1,0.40404040404040403,1,1,0
1,0.28888888888888886,1,1,0,0.625,0,0.20202020202020202,1,0,0
1,0.4888888888888889,1,1,1,0.8125,0,0.40404040404040403,1,0,1
1,0.35555555555555557,1,1,0,0.8125,0,0.40404040404040403,1,1,0
1,0.7333333333333333,1,1,1,0.8125,0,0.5050505050505051,0,0,0
1,0.26666666666666666,0,1,0,0.0625,0,0.30303030303030304,1,0,0
1,0.2111111111111111,1,1,0,0.625,0,0.25252525252525254,1,0,0
1,0.6,1,1,1,0.8125,0,0.5050505050505051,0,0,1
1,0.4111111111111111,1,1,0,0.5625,0,0.40404040404040403,1,1,0
1,0.4222222222222222,1,1,1,0.8125,0,0.5050505050505051,1,0,1
1,0.4111111111111111,1,0,1,0.8125,0,0.5050505050505051,0,0,0
1,0.24444444444444444,1,1,0,0.625,0,0.35353535353535354,0,0,0
1,0.37777777777777777,1,1,1,0.625,0,0.25252525252525254,1,0,0
0,0.3888888888888889,1,1,0,0.5625,1,0.15151515151515152,0,0,0
1,0.4666666666666667,1,1,1,0.875,0,0.40404040404040403,0,0,0
1,0.5222222222222223,0,1,1,0.8125,0,0.40404040404040403,0,0,1
1,0.32222222222222224,0,1,0,0.8125,0,0.8080808080808081,0,1,0
1,0.37777777777777777,1,1,0,0.5625,0,0.40404040404040403,1,1,0
1,0.4222222222222222,1,1,1,0.8125,0,0.7070707070707071,0,0,1
0,0.6888888888888889,1,1,0,0.5625,0,0.40404040404040403,0,1,0
1,0.3888888888888889,1,1,1,0.5625,1,0.40404040404040403,1,0,0
1,0.4111111111111111,0,1,1,0.5625,0,0.40404040404040403,1,0,0
1,0.5222222222222223,1,1,1,0.5625,0,0.40404040404040403,1,0,0
1,0.4111111111111111,1,1,1,0.625,1,0.40404040404040403,1,0,0
1,0.24444444444444444,0,1,0,0.6875,0,0.30303030303030304,1,1,0
1,0.6666666666666666,1,1,1,0.4375,0,0.40404040404040403,0,0,1
1,0.34444444444444444,1,1,1,0.625,1,0.40404040404040403,1,0,0
0,0.8222222222222222,1,1,1,0.375,0,0.30303030303030304,0,0,0
1,0.7,1,1,1,0.5625,1,0.40404040404040403,1,0,0
1,0.3333333333333333,1,1,1,0.4375,0,0.40404040404040403,1,0,0
0,0.4888888888888889,1,1,1,0.5625,0,0.30303030303030304,0,0,0
1,0.4444444444444444,1,1,1,0.9375,0,0.40404040404040403,0,0,1
1,0.3888888888888889,1,1,1,0.625,0,0.6060606060606061,0,0,0
1,0.5555555555555556,1,1,1,0.625,1,0.40404040404040403,0,0,0
1,0.2,0,1,0,0.625,0,0.10101010101010101,1,0,0
1,0.36666666666666664,1,1,1,0.6875,0,0.40404040404040403,1,0,0
1,0.6555555555555556,1,1,1,0.25,0,0.7070707070707071,0,0,0
1,0.18888888888888888,1,1,0,0.4375,0,0.20202020202020202,1,0,0
0,0.5222222222222223,1,1,1,0.5625,0,0.40404040404040403,1,0,1
0,0.5666666666666667,1,1,0,0.625,0,0.5050505050505051,0,1,0
1,0.28888888888888886,1,1,0,0.8125,0,0.40404040404040403,1,1,0
1,0.35555555555555557,0,0,1,0.625,0,0.40404040404040403,0,0,1
1,0.6111111111111112,1,1,1,0.5625,1,0.40404040404040403,1,0,0
0,0.4,0,1,0,0.625,0,0.40404040404040403,0,0,0
1,0.6,1,1,1,0.5625,0,0.40404040404040403,1,0,1
1,0.2111111111111111,0,1,0,0.5625,0,0.30303030303030304,0,0,0
1,0.35555555555555557,0,1,0,0.875,0,0.45454545454545453,1,1,1
1,0.5777777777777777,1,1,1,1.0,0,0.40404040404040403,0,0,1
0,0.43333333333333335,0,0,0,0.5625,0,0.2828282828282828,1,0,0
1,0.43333333333333335,0,1,0,0.5625,0,0.45454545454545453,0,0,0
1,0.6555555555555556,1,1,1,0.5625,0,0.5050505050505051,0,0,1
1,0.6111111111111112,1,1,0,0.8125,0,0.40404040404040403,0,0,0
1,0.6,1,1,1,0.5625,0,0.6060606060606061,0,0,1
1,0.34444444444444444,1,1,1,0.5625,0,0.40404040404040403,1,0,0
0,0.2111111111111111,1,1,0,0.4375,0,0.25252525252525254,0,0,0
0,0.3333333333333333,0,1,1,0.5625,0,0.40404040404040403,1,0,0
1,0.5222222222222223,0,1,0,0.8125,0,0.40404040404040403,0,1,0
1,0.34444444444444444,1,1,0,0.75,0,0.40404040404040403,1,1,0
0,0.35555555555555557,1,0,0,0.8125,1,0.47474747474747475,0,0,0
0,0.36666666666666664,0,1,0,0.6875,0,0.40404040404040403,1,0,0
1,0.34444444444444444,1,1,0,0.5625,1,0.40404040404040403,1,0,0
1,0.35555555555555557,1,1,1,0.5625,0,0.40404040404040403,1,0,0
1,0.5111111111111111,1,0,0,0.5625,0,0.35353535353535354,1,1,0
1,0.32222222222222224,0,0,0,0.5625,0,0.20202020202020202,1,1,0
0,0.45555555555555555,1,1,1,0.5625,0,0.40404040404040403,0,0,0
1,0.43333333333333335,1,1,1,0.5625,0,0.6060606060606061,1,0,1
1,0.37777777777777777,0,1,1,0.5625,0,0.20202020202020202,1,0,1
0,0.25555555555555554,1,1,0,0.8125,0,0.24242424242424243,1,0,0
1,0.5888888888888889,1,1,1,0.875,0,0.6565656565656566,0,0,1
0,0.5,1,0,0,0.5625,1,0.40404040404040403,0,1,0
1,0.37777777777777777,0,1,1,0.8125,0,0.10101010101010101,0,0,1
1,0.5222222222222223,0,1,0,0.5625,0,0.40404040404040403,1,1,0
1,0.26666666666666666,1,1,1,0.25,0,0.6060606060606061,0,0,0
0,0.4666666666666667,0,1,0,0.875,0,0.35353535353535354,1,0,1
1,0.5888888888888889,1,1,1,0.625,0,0.40404040404040403,1,0,0
1,0.4222222222222222,1,1,0,0.5625,0,0.5555555555555556,0,0,0
1,0.28888888888888886,1,1,0,0.5625,0,0.7070707070707071,1,1,0
1,0.2,1,1,0,0.4375,0,0.20202020202020202,1,0,0
0,0.4777777777777778,0,1,0,0.375,0,0.40404040404040403,1,1,0
0,0.28888888888888886,0,1,0,0.8125,0,0.32323232323232326,1,0,0
1,0.5222222222222223,0,1,0,0.8125,0,0.40404040404040403,1,1,0
1,0.28888888888888886,1,1,1,0.6875,1,0.6565656565656566,1,0,1
0,0.23333333333333334,0,1,1,0.625,0,0.20202020202020202,0,0,0
1,0.35555555555555557,0,1,0,0.625,0,0.3838383838383838,0,0,0
1,0.5333333333333333,1,1,1,1.0,0,0.5555555555555556,0,0,1
0,0.43333333333333335,0,1,0,0.875,0,0.6060606060606061,1,0,1
1,0.6444444444444445,1,1,1,0.8125,0,0.40404040404040403,0,0,0
1,0.6111111111111112,0,1,0,0.25,0,0.6060606060606061,0,0,0
1,0.4444444444444444,1,1,0,0.5625,0,0.5555555555555556,1,1,0
1,0.36666666666666664,1,1,0,0.5625,1,0.40404040404040403,1,0,0
1,0.8222222222222222,1,1,0,1.0,0,0.25252525252525254,0,1,1
1,0.5444444444444444,1,1,0,0.5625,0,0.5555555555555556,0,1,0
1,0.6222222222222222,0,0,0,0.4375,0,0.6565656565656566,0,0,1
1,0.32222222222222224,0,1,0,0.8125,0,0.40404040404040403,1,1,1
0,0.2777777777777778,1,1,0,0.75,0,0.48484848484848486,1,0,0
0,0.6333333333333333,1,1,1,0.5,0,0.40404040404040403,1,0,0
1,0.32222222222222224,1,1,1,0.5625,0,0.40404040404040403,1,0,0
1,0.3111111111111111,1,1,0,0.5625,1,0.40404040404040403,1,0,0
1,0.6555555555555556,1,1,1,0.5625,1,0.40404040404040403,1,0,1
1,0.3333333333333333,1,1,0,0.8125,0,0.6060606060606061,1,1,1
0,0.3111111111111111,0,1,0,0.5625,0,0.40404040404040403,0,0,0
1,0.2111111111111111,0,1,0,0.625,0,0.20202020202020202,1,0,0
0,0.4444444444444444,0,1,0,0.625,0,0.45454545454545453,1,0,0
0,0.3111111111111111,0,1,0,0.625,0,0.40404040404040403,1,0,0
1,0.5333333333333333,1,1,1,0.8125,0,0.5555555555555556,0,0,1
1,0.2222222222222222,0,0,0,0.625,0,0.10101010101010101,1,1,0
1,0.6444444444444445,0,1,1,0.8125,0,0.35353535353535354,1,0,1
0,0.2111111111111111,1,1,0,0.625,0,0.30303030303030304,1,0,0
1,0.8333333333333334,0,1,0,0.5625,0,0.08080808080808081,0,1,0
1,0.26666666666666666,0,1,0,0.8125,0,0.30303030303030304,0,1,0
